store,websites,attribute_set,type,category_ids,sku,has_options,name,meta_title,meta_description,image,small_image,thumbnail,url_key,url_path,custom_design,page_layout,options_container,image_label,small_image_label,thumbnail_label,country_of_manufacture,msrp_enabled,msrp_display_actual_price_type,gift_message_available,fit_size,price,special_price,weight,msrp,manufacturer,status,is_recurring,visibility,tax_class_id,volume_comprimento,volume_altura,volume_largura,posting_days,description,short_description,meta_keyword,custom_layout_update,postmethods,product_shipping,special_from_date,special_to_date,news_from_date,news_to_date,custom_design_from,custom_design_to,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites,website,_media_image,_media_lable,_media_position,_media_is_disabled
admin,base,,simple,"370,371,373,374",AL1341107,0,Baú para cama revestido em couro,,,,,,,,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,3662.90,,17.00,,Vênus Victrix,Habilitado,Não,"Catálogo, Busca",Nenhum,113,47,40,,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0062,1,0.0000,1,0,2016-06-08 18:31:44,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,,,simple,,,,,,,
admin,base,,simple,"370,371,373,374",AL1342751,0,Caixa para livro ,,,,,,,,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,92.90,,0.21,,Vênus Victrix,Habilitado,Não,"Catálogo, Busca",Nenhum,13,21,5,,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0063,1,0.0000,1,0,2016-06-08 18:31:44,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,,,simple,,,,,,,
admin,base,,simple,"370,371,373,374",AL1342752,0,Caixa livro – 2 peças,,,,,,,,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,137.90,,0.23,,Vênus Victrix,Habilitado,Não,"Catálogo, Busca",Nenhum,18,27,7,,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0064,1,0.0000,1,0,2016-06-08 18:31:44,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,,,simple,,,,,,,
admin,base,,simple,"370,371,373,374",AL1342753,0,Caixa livro – 2 peças,,,,,,,,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,257.90,,0.28,,Vênus Victrix,Habilitado,Não,"Catálogo, Busca",Nenhum,22,33,7,,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0065,1,0.0000,1,0,2016-06-08 18:31:44,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,,,simple,,,,,,,
admin,base,,simple,"370,371,373,374",AL1342107,0,Baú em fibra natural com detalhes em couro 5 gavetas,,,,,,,,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,5267.90,,22.00,,Vênus Victrix,Habilitado,Não,"Catálogo, Busca",Nenhum,69,124,"0,69",,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0066,1,0.0000,1,0,2016-06-08 18:31:44,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,,,simple,,,,,,,
admin,base,,simple,"370,371,373,374",AL1342861,0,Relógio de Parede,,,,,,,,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,1667.90,,0.27,,Vênus Victrix,Habilitado,Não,"Catálogo, Busca",Nenhum,10,55,55,,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0067,1,0.0000,1,0,2016-06-08 18:31:44,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,,,simple,,,,,,,
admin,base,,simple,"370,371,373,374",AL1342862,0,Relógio de Parede ,,,,,,,,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,987.90,,0.27,,Vênus Victrix,Habilitado,Não,"Catálogo, Busca",Nenhum,10,50,60,,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0068,1,0.0000,1,0,2016-06-08 18:31:44,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,,,simple,,,,,,,
admin,base,,simple,"370,371,373,374",AL1342863,0,Relógio de Parede ,,,,,,,,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,747.90,,0.27,,Vênus Victrix,Habilitado,Não,"Catálogo, Busca",Nenhum,10,24,24,,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0069,1,0.0000,1,0,2016-06-08 18:31:44,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,,,simple,,,,,,,
admin,base,,simple,"370,371,373,374",AL1342864,0,Relógio de Parede ,,,,,,,,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,917.90,,0.00,,Vênus Victrix,Habilitado,Não,"Catálogo, Busca",Nenhum,0,0,"0,24",,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0070,1,0.0000,1,0,2016-06-08 18:31:44,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,,,simple,,,,,,,
admin,base,,simple,"370,371,373,374",AL134292,0,Holofote Tripé em ferro,,,,,,,,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,1899.90,,1.25,,Vênus Victrix,Habilitado,Não,"Catálogo, Busca",Nenhum,25,62,25,,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0071,1,0.0000,1,0,2016-06-08 18:31:44,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,,,simple,,,,,,,
admin,base,,simple,"370,371,373,374",AL134279,0,Luminaria 65x20cm 2877,,,,,,,,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,2109.90,,1.2,,Vênus Victrix,Habilitado,Não,"Catálogo, Busca",Nenhum,25,62,25,,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0072,1,0.0000,1,0,2016-06-08 18:31:44,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,,,simple,,,,,,,
admin,base,,simple,"370,371,373,374",BR134279,0,Velas em led quadradas acabamento em cera marfim – 3 peças,,,,,,,,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,262.90,,0.82,,Vênus Victrix,Habilitado,Não,"Catálogo, Busca",Nenhum,9,17,9,,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0073,1,0.0000,1,0,2016-06-08 18:31:44,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,,,simple,,,,,,,
admin,base,,simple,"370,371,373,374",AL134279,0,Arandela elétrica vidro e alumínio branca ,,,,,,,,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,142.90,,0.9,,Vênus Victrix,Habilitado,Não,"Catálogo, Busca",Nenhum,17,40,21,,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0074,1,0.0000,1,0,2016-06-08 18:31:44,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,,,simple,,,,,,,
admin,base,,simple,"370,371,373,374",BR1342101,0,Cachepot Vela Mellon Prata,,,,,,,,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,72.90,,144.00,,Vênus Victrix,Habilitado,Não,"Catálogo, Busca",Nenhum,6.5,7,"6,5",,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0075,1,0.0000,1,0,2016-06-08 18:31:44,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,,,simple,,,,,,,
admin,base,,simple,"370,371,373,374",BR134292,0,Esfera 177 ,,,,,,,,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,569.90,,896.00,,Vênus Victrix,Habilitado,Não,"Catálogo, Busca",Nenhum,16,28,16,,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0076,1,0.0000,1,0,2016-06-08 18:31:44,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,,,simple,,,,,,,
admin,base,,simple,"370,371,373,374",AL134156,0,Banco Madeira Seater ,,,,,,,,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,5117.90,,50.00,,Vênus Victrix,Habilitado,Não,"Catálogo, Busca",Nenhum,1.04,0,"0,81",,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0077,1,0.0000,1,0,2016-06-08 18:31:44,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,,,simple,,,,,,,
admin,base,,simple,"370,371,373,374",BR134284,0,Suporte vela pendente vidro e metal,,,,,,,,,Sem atualizações de leiaute,Bloco depois da Coluna de Informação,,,,,Utilizar configuração,Utilizar configuração,Não,,237.90,,0.31,,Vênus Victrix,Habilitado,Não,"Catálogo, Busca",Nenhum,18,26,18,,,,,,,,,,,,,,0.0000,0.0000,1,0,0,1,1.0078,1,0.0000,1,0,2016-06-08 18:31:44,0.0000,1,0,0,1,1,0.0000,1,0,0,1,1,,,simple,,,,,,,
